Age,Gender,Education,Experience,Department,Title,Performance,CityTier,CompanySize,CompanyType,TechSkill,Certs,English,Salary
23,Female,Bachelors,18.9,Operations,Analyst,2,Tier 1,Mid,Public,99,3,Intermediate,1679560.0
47,Female,Bachelors,34.2,Tech,Analyst,2,Tier 1,Mid,MNC,75,3,Advanced,2796277.0
48,Female,Bachelors,12.2,Support,Analyst,2,Tier 1,Enterprise,Public,82,3,Basic,1253926.0
48,Female,Bachelors,24.8,Finance,Executive,3,Tier 1,Mid,Private,97,1,Advanced,2082797.0
36,Female,High School,26.9,Tech,Lead,2,Tier 2,Enterprise,Private,49,0,Intermediate,2051384.0
29,Female,High School,29.6,HR,Engineer,5,Tier 1,Enterprise,Public,82,4,Intermediate,2531000.0
28,Male,Bachelors,21.4,Marketing,Manager,2,Tier 1,Enterprise,Private,95,4,Intermediate,1810582.0
33,Female,Bachelors,15.3,Finance,Manager,3,Tier 1,Enterprise,Private,45,1,Intermediate,1376458.0
34,Female,PhD,36.7,Support,Analyst,3,Tier 1,Mid,Public,42,2,Advanced,3082629.0
38,Female,Bachelors,23.2,HR,Lead,4,Tier 1,Enterprise,MNC,39,1,Intermediate,2091562.0
38,Male,Masters,27.7,Operations,Executive,2,Tier 1,Startup,Private,65,3,Intermediate,2354274.0
57,Male,Bachelors,13.1,Finance,Engineer,3,Tier 3,Startup,MNC,99,2,Advanced,1238947.0
42,Male,Masters,25.5,Tech,Engineer,2,Tier 2,Mid,MNC,50,4,Basic,2251055.0
29,Male,Bachelors,9.8,Finance,Analyst,1,Tier 1,Enterprise,MNC,86,1,Advanced,972855.0
26,Female,PhD,9.3,HR,Analyst,5,Tier 3,Startup,MNC,40,0,Basic,1237479.0
47,Male,Bachelors,27.2,HR,Executive,5,Tier 2,Startup,Private,70,0,Intermediate,2352320.0
37,Female,Masters,19.8,Tech,Executive,2,Tier 1,Enterprise,Private,58,4,Intermediate,1770056.0
57,Female,Bachelors,26.0,Support,Executive,5,Tier 1,Enterprise,Public,82,2,Intermediate,2317139.0
49,Female,Bachelors,10.2,HR,Analyst,5,Tier 1,Mid,Private,88,3,Advanced,1234087.0
50,Female,Masters,22.8,Finance,Lead,1,Tier 1,Startup,Public,39,0,Advanced,1874327.0
33,Female,High School,16.9,Support,Analyst,5,Tier 1,Mid,MNC,42,0,Advanced,1600729.0
58,Female,Bachelors,22.7,Tech,Analyst,5,Tier 2,Startup,Public,61,1,Intermediate,2004073.0
51,Male,Bachelors,11.1,HR,Engineer,3,Tier 3,Enterprise,Public,92,4,Intermediate,1156396.0
44,Male,Masters,27.2,HR,Executive,5,Tier 1,Startup,Private,22,0,Intermediate,2364322.0
37,Male,PhD,30.6,Finance,Manager,2,Tier 1,Startup,Public,46,1,Advanced,2573344.0
35,Male,Bachelors,9.9,HR,Executive,5,Tier 1,Startup,MNC,93,2,Advanced,1234700.0
31,Male,Masters,11.4,Finance,Lead,2,Tier 3,Enterprise,Private,99,0,Intermediate,1085423.0
28,Female,Bachelors,25.1,Operations,Lead,5,Tier 1,Enterprise,Private,43,4,Basic,2211903.0
58,Male,Bachelors,26.4,Support,Executive,2,Tier 1,Startup,Private,28,1,Advanced,2160941.0
50,Male,PhD,26.8,Finance,Executive,5,Tier 1,Startup,MNC,21,2,Intermediate,2605427.0
24,Male,Masters,25.9,Marketing,Analyst,2,Tier 2,Enterprise,Public,25,1,Intermediate,2127348.0
36,Female,Masters,14.9,HR,Manager,5,Tier 1,Enterprise,Private,90,3,Intermediate,1608977.0
57,Female,Bachelors,15.0,Operations,Analyst,1,Tier 2,Enterprise,Public,98,4,Basic,1405108.0
40,Female,Bachelors,9.7,Support,Engineer,3,Tier 1,Startup,MNC,40,4,Basic,1166512.0
34,Male,Bachelors,6.0,Tech,Engineer,3,Tier 1,Mid,MNC,48,0,Intermediate,804058.0
42,Male,Bachelors,26.3,Marketing,Lead,3,Tier 1,Mid,MNC,32,1,Intermediate,2180013.0
58,Male,Bachelors,3.5,Tech,Lead,3,Tier 3,Enterprise,Private,88,2,Intermediate,559675.0
48,Male,Masters,35.6,Marketing,Manager,1,Tier 1,Mid,Private,61,0,Advanced,2746611.0
50,Male,Masters,31.4,Operations,Lead,1,Tier 3,Startup,Public,20,4,Intermediate,2571071.0
41,Female,Bachelors,32.6,Support,Engineer,5,Tier 1,Mid,Public,39,1,Advanced,2694421.0
46,Male,High School,34.5,Operations,Manager,1,Tier 1,Mid,Private,62,2,Intermediate,2702797.0
27,Female,Masters,15.5,Operations,Engineer,3,Tier 2,Mid,MNC,20,4,Intermediate,1627054.0
57,Male,Bachelors,32.2,Marketing,Executive,4,Tier 1,Enterprise,MNC,59,2,Advanced,2693078.0
23,Female,Masters,6.0,Finance,Executive,5,Tier 1,Startup,Private,26,1,Advanced,861418.0
43,Female,High School,0.8,Support,Manager,2,Tier 1,Enterprise,Public,54,2,Basic,386551.0
53,Female,Bachelors,29.8,Tech,Analyst,3,Tier 1,Mid,MNC,71,0,Intermediate,2447954.0
37,Female,PhD,2.8,Finance,Lead,3,Tier 1,Enterprise,Private,53,0,Intermediate,646614.0
39,Male,Bachelors,37.6,Finance,Manager,3,Tier 1,Startup,Public,69,1,Advanced,3016758.0
26,Male,Bachelors,25.6,HR,Lead,1,Tier 1,Startup,Public,88,4,Advanced,2089976.0
57,Male,Bachelors,28.6,Tech,Engineer,2,Tier 1,Startup,MNC,48,3,Intermediate,2423254.0
51,Female,PhD,9.3,Marketing,Analyst,5,Tier 2,Startup,MNC,90,3,Intermediate,1292463.0
40,Male,Masters,25.6,HR,Lead,3,Tier 1,Mid,MNC,20,3,Advanced,2241117.0
44,Male,Bachelors,1.6,HR,Executive,2,Tier 2,Mid,MNC,92,4,Intermediate,543298.0
55,Male,High School,31.8,Operations,Executive,4,Tier 1,Mid,Public,77,0,Basic,2598286.0
34,Male,Masters,6.4,Marketing,Engineer,1,Tier 2,Mid,Private,84,0,Basic,625071.0
50,Female,Bachelors,26.5,Finance,Manager,3,Tier 2,Mid,Public,36,0,Basic,2186943.0
57,Female,Masters,8.5,Support,Lead,2,Tier 2,Enterprise,MNC,81,1,Basic,1030046.0
43,Male,High School,2.6,Finance,Engineer,2,Tier 2,Startup,Private,98,0,Intermediate,400004.0
57,Male,Bachelors,18.3,Finance,Executive,3,Tier 1,Mid,Public,61,0,Advanced,1648654.0
30,Male,Masters,6.4,Operations,Executive,2,Tier 1,Startup,Private,47,0,Intermediate,748427.0
40,Female,Bachelors,27.7,Finance,Executive,2,Tier 2,Startup,Public,22,3,Advanced,2299860.0
59,Female,Masters,9.0,Tech,Analyst,5,Tier 1,Mid,Private,24,2,Advanced,1054460.0
27,Female,High School,13.0,Finance,Analyst,1,Tier 1,Mid,Public,85,0,Advanced,1094209.0
36,Male,Bachelors,21.6,Finance,Executive,5,Tier 1,Startup,Public,73,2,Intermediate,2078326.0
41,Female,PhD,10.8,Tech,Manager,1,Tier 1,Startup,MNC,57,0,Intermediate,1219616.0
30,Female,Bachelors,14.4,Operations,Analyst,1,Tier 2,Startup,Public,99,3,Intermediate,1288605.0
53,Female,Masters,31.0,HR,Lead,5,Tier 1,Enterprise,MNC,63,3,Intermediate,2763839.0
25,Female,Bachelors,6.8,Marketing,Analyst,3,Tier 1,Enterprise,Public,95,2,Intermediate,826788.0
39,Female,Masters,3.1,Operations,Lead,2,Tier 3,Startup,Private,76,3,Intermediate,563910.0
26,Male,Masters,12.5,Finance,Analyst,4,Tier 1,Enterprise,Private,90,1,Intermediate,1261895.0
41,Male,Bachelors,16.1,HR,Executive,5,Tier 1,Startup,MNC,43,4,Intermediate,1709627.0
44,Male,Masters,20.6,Marketing,Lead,5,Tier 3,Startup,Public,99,4,Intermediate,1970185.0
32,Male,Masters,14.2,Marketing,Manager,3,Tier 1,Mid,MNC,78,0,Advanced,1436715.0
58,Female,Bachelors,30.0,Marketing,Analyst,2,Tier 3,Startup,Private,27,3,Advanced,2372011.0
43,Male,Bachelors,1.5,Tech,Analyst,5,Tier 1,Mid,Public,21,4,Intermediate,609181.0
25,Male,Bachelors,16.4,Tech,Executive,4,Tier 1,Mid,MNC,60,2,Intermediate,1644433.0
50,Male,Bachelors,14.5,HR,Lead,2,Tier 1,Startup,Private,75,2,Advanced,1313127.0
55,Female,Bachelors,24.6,Finance,Executive,5,Tier 2,Enterprise,Private,67,2,Intermediate,2150917.0
34,Male,Bachelors,36.7,HR,Lead,5,Tier 3,Startup,Public,41,0,Intermediate,3000660.0
30,Female,Bachelors,19.4,Finance,Analyst,1,Tier 3,Startup,Public,37,4,Advanced,1688356.0
52,Female,Masters,37.5,Operations,Analyst,1,Tier 2,Enterprise,Public,98,4,Advanced,3015389.0
28,Female,Bachelors,11.5,Marketing,Analyst,5,Tier 1,Mid,MNC,60,4,Intermediate,1374883.0
25,Male,PhD,1.2,Marketing,Analyst,3,Tier 3,Enterprise,MNC,86,2,Intermediate,691589.0
40,Female,Bachelors,6.3,Tech,Engineer,1,Tier 2,Startup,Public,67,2,Intermediate,742736.0
51,Male,Bachelors,15.0,Operations,Analyst,5,Tier 1,Startup,Public,42,0,Basic,1457011.0
52,Male,Masters,12.0,Support,Analyst,2,Tier 3,Enterprise,Public,21,1,Basic,1170496.0
56,Male,Bachelors,3.7,Operations,Lead,4,Tier 3,Enterprise,Private,23,4,Basic,643392.0
42,Female,Bachelors,16.4,Finance,Analyst,1,Tier 2,Enterprise,Public,45,0,Basic,1368384.0
52,Female,High School,12.8,Operations,Analyst,5,Tier 1,Mid,MNC,38,2,Intermediate,1376518.0
40,Male,Bachelors,4.7,Tech,Lead,1,Tier 3,Enterprise,Private,68,1,Intermediate,508095.0
52,Female,Bachelors,11.3,Finance,Analyst,2,Tier 1,Startup,Public,93,3,Intermediate,1164165.0
53,Female,PhD,33.7,HR,Analyst,3,Tier 2,Enterprise,MNC,72,1,Intermediate,2859302.0
23,Female,Bachelors,11.5,Finance,Executive,5,Tier 1,Startup,Private,25,0,Advanced,1201509.0
31,Male,Masters,27.1,HR,Engineer,2,Tier 3,Mid,Private,81,1,Intermediate,2208433.0
23,Female,Masters,23.3,Support,Lead,4,Tier 1,Mid,MNC,20,2,Advanced,2147093.0
23,Female,Bachelors,16.2,Finance,Executive,5,Tier 2,Enterprise,MNC,35,1,Intermediate,1599092.0
45,Male,Bachelors,9.1,Marketing,Manager,4,Tier 1,Startup,Private,71,2,Advanced,1038677.0
38,Female,Masters,14.0,Support,Manager,3,Tier 2,Mid,MNC,26,1,Intermediate,1391054.0
53,Male,Masters,22.5,HR,Engineer,5,Tier 3,Enterprise,Private,54,0,Intermediate,2041164.0
37,Female,Bachelors,13.3,Tech,Manager,5,Tier 3,Mid,Private,97,3,Advanced,1411933.0
37,Female,Bachelors,8.2,Support,Engineer,2,Tier 1,Enterprise,Private,87,4,Advanced,887103.0
52,Female,Bachelors,4.4,Support,Manager,1,Tier 1,Startup,Private,34,1,Advanced,507810.0
45,Female,High School,33.4,Support,Manager,5,Tier 1,Enterprise,Public,76,3,Intermediate,2777935.0
22,Female,Bachelors,16.7,HR,Executive,3,Tier 1,Startup,MNC,42,1,Basic,1547141.0
32,Female,Masters,23.8,HR,Manager,5,Tier 3,Mid,Public,97,3,Intermediate,2222705.0
42,Male,Bachelors,18.6,Finance,Engineer,5,Tier 2,Startup,Public,30,2,Advanced,1732299.0
25,Female,Masters,33.2,Marketing,Analyst,5,Tier 1,Startup,Public,23,3,Intermediate,2886348.0
28,Female,Masters,20.8,Support,Analyst,5,Tier 1,Mid,Public,77,4,Basic,2070885.0
47,Female,Bachelors,18.3,Finance,Analyst,3,Tier 2,Startup,Private,59,3,Intermediate,1579890.0
33,Male,Bachelors,35.1,Finance,Engineer,2,Tier 1,Startup,Private,77,4,Intermediate,2802396.0
52,Male,Masters,27.3,Marketing,Engineer,1,Tier 1,Enterprise,Private,86,4,Basic,2225952.0
38,Male,Masters,4.2,Finance,Analyst,3,Tier 1,Startup,Private,57,3,Intermediate,708602.0
54,Female,Masters,6.8,Marketing,Manager,3,Tier 1,Enterprise,Public,21,4,Intermediate,963694.0
32,Female,High School,29.9,Tech,Analyst,4,Tier 1,Startup,Private,59,4,Intermediate,2470187.0
49,Male,Bachelors,31.8,Marketing,Lead,1,Tier 3,Mid,Public,75,2,Basic,2467413.0
53,Male,High School,20.7,Operations,Engineer,2,Tier 1,Startup,Private,91,0,Advanced,1629756.0
22,Male,Bachelors,21.1,Marketing,Lead,2,Tier 3,Startup,MNC,54,2,Intermediate,1766999.0
49,Female,Masters,24.0,Marketing,Lead,4,Tier 2,Startup,MNC,68,0,Basic,2166178.0
28,Male,Bachelors,16.7,Operations,Engineer,4,Tier 2,Enterprise,MNC,86,0,Intermediate,1592819.0
23,Female,Masters,25.8,Marketing,Analyst,3,Tier 1,Mid,MNC,63,2,Advanced,2237256.0
45,Female,Bachelors,4.1,HR,Executive,2,Tier 1,Mid,Private,50,4,Intermediate,644470.0
25,Female,Masters,36.5,Finance,Lead,2,Tier 1,Startup,MNC,84,2,Basic,2970608.0
40,Male,PhD,28.5,Finance,Analyst,2,Tier 2,Startup,MNC,95,4,Basic,2557463.0
47,Female,High School,24.0,Tech,Executive,3,Tier 2,Enterprise,Public,37,2,Basic,2031971.0
32,Male,PhD,12.0,Tech,Lead,2,Tier 3,Mid,MNC,55,2,Intermediate,1394170.0
32,Male,Bachelors,6.1,Operations,Analyst,5,Tier 1,Startup,Private,81,1,Basic,853968.0
24,Male,Bachelors,15.6,HR,Lead,4,Tier 1,Startup,Public,48,3,Advanced,1604120.0
33,Male,Masters,25.1,Tech,Analyst,4,Tier 1,Mid,Private,42,2,Basic,2187060.0
24,Female,PhD,24.1,Finance,Manager,4,Tier 1,Startup,Public,22,3,Intermediate,2281661.0
48,Female,Bachelors,14.5,Tech,Manager,4,Tier 1,Startup,Private,49,4,Advanced,1457754.0
23,Female,Bachelors,23.3,Tech,Engineer,5,Tier 3,Mid,MNC,64,1,Advanced,2072580.0
37,Female,Masters,30.9,Marketing,Executive,1,Tier 1,Enterprise,Public,68,1,Intermediate,2475327.0
23,Male,Masters,1.0,Tech,Lead,2,Tier 3,Startup,MNC,38,0,Intermediate,418770.0
51,Male,Bachelors,17.1,Operations,Lead,4,Tier 1,Startup,Private,83,3,Advanced,1645245.0
41,Male,Masters,28.8,Finance,Analyst,2,Tier 1,Mid,Private,24,1,Intermediate,2367893.0
59,Male,Bachelors,20.8,Operations,Executive,2,Tier 2,Mid,Public,75,4,Advanced,1838106.0
49,Female,Bachelors,24.8,Operations,Lead,5,Tier 1,Enterprise,Private,53,0,Intermediate,2153857.0
46,Male,Bachelors,19.6,Support,Executive,2,Tier 3,Enterprise,Private,92,1,Basic,1617425.0
53,Female,Bachelors,37.7,HR,Executive,4,Tier 3,Startup,Public,67,4,Basic,3060696.0
31,Male,PhD,2.1,Support,Manager,2,Tier 2,Enterprise,MNC,45,3,Advanced,654822.0
54,Male,Bachelors,18.7,Support,Lead,5,Tier 3,Enterprise,Public,24,4,Advanced,1833471.0
34,Male,PhD,3.5,Marketing,Lead,4,Tier 1,Enterprise,Private,50,4,Intermediate,837146.0
58,Male,Bachelors,6.1,Operations,Engineer,5,Tier 1,Startup,Private,43,4,Basic,951132.0
37,Female,Masters,14.6,HR,Executive,3,Tier 3,Enterprise,Public,41,2,Basic,1453945.0
43,Female,Masters,5.9,Finance,Analyst,1,Tier 1,Enterprise,Public,41,1,Advanced,730044.0
41,Female,Masters,36.6,Finance,Manager,2,Tier 1,Enterprise,MNC,76,4,Basic,3041064.0
48,Female,Masters,36.0,HR,Engineer,2,Tier 1,Mid,Private,49,0,Intermediate,2879703.0
37,Male,Bachelors,12.8,Operations,Manager,2,Tier 1,Enterprise,Private,66,2,Advanced,1210963.0
55,Male,Masters,24.3,Operations,Analyst,3,Tier 2,Enterprise,MNC,93,4,Basic,2193559.0
53,Female,Masters,20.3,Marketing,Engineer,1,Tier 1,Mid,Public,86,4,Intermediate,1853719.0
47,Female,Bachelors,31.0,Marketing,Manager,5,Tier 1,Mid,Public,58,1,Intermediate,2612597.0
46,Male,Masters,23.8,Support,Analyst,3,Tier 1,Startup,MNC,85,2,Basic,2141141.0
23,Male,Bachelors,0.0,Finance,Engineer,3,Tier 1,Startup,Public,96,4,Intermediate,419569.0
33,Female,Bachelors,29.0,Marketing,Analyst,4,Tier 3,Mid,MNC,48,4,Intermediate,2444068.0
30,Female,Masters,28.4,HR,Engineer,3,Tier 2,Startup,Public,33,3,Basic,2370294.0
33,Female,Bachelors,19.4,Finance,Lead,3,Tier 1,Enterprise,Public,23,0,Intermediate,1649563.0
47,Male,Masters,34.3,Operations,Lead,2,Tier 1,Startup,Public,91,0,Advanced,2736139.0
30,Female,Bachelors,34.5,Finance,Manager,4,Tier 1,Enterprise,MNC,24,1,Advanced,2858602.0
31,Female,High School,19.9,Tech,Executive,5,Tier 1,Enterprise,MNC,63,2,Intermediate,1893090.0
53,Female,Bachelors,23.1,Finance,Executive,1,Tier 2,Enterprise,MNC,43,4,Basic,1943364.0
55,Female,Bachelors,37.9,Marketing,Analyst,5,Tier 1,Mid,Private,47,2,Advanced,3087721.0
41,Female,Masters,11.4,HR,Engineer,4,Tier 1,Startup,Private,43,1,Basic,1323954.0
23,Male,Bachelors,12.3,Operations,Lead,2,Tier 2,Startup,MNC,24,3,Advanced,1209251.0
22,Female,Bachelors,6.9,Operations,Executive,1,Tier 2,Mid,Private,32,1,Basic,706361.0
57,Male,High School,34.0,Marketing,Lead,5,Tier 2,Mid,Private,74,0,Intermediate,2774093.0
45,Female,Bachelors,28.3,Marketing,Analyst,1,Tier 2,Startup,Public,49,3,Intermediate,2277227.0
48,Female,Masters,4.0,Marketing,Analyst,1,Tier 1,Mid,Public,68,4,Basic,652689.0
23,Female,Bachelors,37.3,Tech,Engineer,1,Tier 1,Mid,Public,34,1,Basic,2827016.0
52,Male,Masters,27.8,HR,Executive,3,Tier 2,Enterprise,Private,49,2,Intermediate,2298513.0
35,Male,PhD,32.3,Tech,Analyst,4,Tier 1,Enterprise,Private,47,2,Advanced,2805231.0
23,Male,Masters,1.8,Marketing,Analyst,4,Tier 1,Enterprise,MNC,23,0,Advanced,585280.0
50,Female,Masters,19.2,HR,Lead,2,Tier 2,Mid,Private,87,0,Advanced,1635855.0
36,Female,Bachelors,26.5,Marketing,Manager,5,Tier 2,Mid,Private,34,0,Intermediate,2218455.0
33,Male,Bachelors,20.6,HR,Executive,2,Tier 1,Enterprise,MNC,53,0,Intermediate,1745529.0
58,Male,Masters,25.3,Operations,Engineer,5,Tier 1,Enterprise,MNC,94,4,Advanced,2436700.0
49,Female,Masters,31.1,Tech,Engineer,1,Tier 2,Startup,MNC,62,3,Intermediate,2520493.0
41,Male,Masters,14.2,Support,Lead,5,Tier 1,Enterprise,Public,94,0,Intermediate,1457565.0
45,Female,Masters,32.2,Marketing,Engineer,5,Tier 1,Enterprise,MNC,80,1,Intermediate,2761859.0
42,Male,Bachelors,6.2,Marketing,Analyst,1,Tier 2,Startup,Public,82,4,Intermediate,832106.0
31,Male,High School,10.3,Finance,Executive,2,Tier 1,Startup,Private,21,3,Intermediate,960547.0
35,Male,Masters,1.6,Support,Engineer,5,Tier 1,Startup,Private,71,4,Intermediate,662094.0
58,Female,Masters,13.8,Operations,Executive,2,Tier 1,Startup,Public,71,2,Basic,1401258.0
39,Female,Bachelors,14.4,Marketing,Engineer,2,Tier 3,Mid,Public,34,4,Advanced,1384551.0
45,Male,Masters,30.6,Tech,Manager,4,Tier 3,Startup,Public,59,4,Intermediate,2641101.0
35,Female,Bachelors,24.8,Operations,Manager,1,Tier 3,Startup,Private,47,2,Advanced,1967763.0
55,Female,Bachelors,16.6,Marketing,Executive,1,Tier 1,Mid,Private,74,2,Intermediate,1390666.0
33,Female,Masters,24.8,Tech,Manager,3,Tier 2,Startup,MNC,69,2,Intermediate,2140548.0
43,Female,Masters,2.0,Finance,Manager,2,Tier 3,Startup,MNC,41,4,Basic,546473.0
27,Male,Bachelors,6.9,Finance,Analyst,3,Tier 1,Startup,Private,48,2,Basic,824627.0
57,Female,Bachelors,23.8,Tech,Engineer,1,Tier 1,Mid,MNC,91,0,Intermediate,1955216.0
57,Female,Bachelors,24.4,Operations,Manager,1,Tier 2,Enterprise,MNC,31,1,Intermediate,1974859.0
43,Male,Masters,29.4,Tech,Executive,3,Tier 3,Startup,Public,57,1,Intermediate,2471596.0
35,Female,Bachelors,15.3,Support,Analyst,1,Tier 3,Startup,Private,21,2,Advanced,1292006.0
37,Female,Masters,27.5,Tech,Manager,1,Tier 1,Startup,Public,31,3,Basic,2225932.0
57,Female,PhD,26.0,Finance,Executive,4,Tier 3,Startup,Private,74,4,Intermediate,2347995.0
46,Male,Masters,36.6,Finance,Engineer,5,Tier 1,Mid,Private,31,1,Basic,3030247.0
53,Male,Bachelors,8.2,Finance,Manager,4,Tier 1,Enterprise,Public,28,0,Intermediate,926847.0
54,Female,Masters,21.0,Support,Executive,5,Tier 3,Startup,Private,98,3,Intermediate,1969163.0
57,Female,Bachelors,22.9,Marketing,Executive,4,Tier 3,Startup,Public,51,3,Advanced,2039163.0
41,Male,Bachelors,37.9,Support,Lead,4,Tier 2,Mid,Public,92,0,Intermediate,3034993.0
39,Male,High School,7.6,Marketing,Executive,2,Tier 3,Enterprise,Private,27,4,Advanced,783203.0
59,Male,Bachelors,19.9,Support,Lead,3,Tier 2,Enterprise,Private,47,4,Basic,1815750.0
24,Female,PhD,13.2,HR,Engineer,4,Tier 1,Enterprise,Public,75,2,Basic,1494938.0
44,Female,Bachelors,20.0,Marketing,Engineer,2,Tier 3,Startup,MNC,55,0,Advanced,1679699.0
53,Male,Bachelors,8.8,Operations,Analyst,4,Tier 3,Startup,MNC,56,0,Intermediate,967343.0
37,Female,PhD,1.8,Operations,Lead,3,Tier 1,Startup,Private,51,0,Advanced,596022.0
26,Female,High School,21.8,Finance,Executive,2,Tier 1,Mid,Private,58,2,Intermediate,1815234.0
25,Female,Masters,12.8,Support,Analyst,5,Tier 1,Mid,MNC,68,1,Intermediate,1485461.0
42,Female,Bachelors,6.9,Tech,Analyst,3,Tier 3,Mid,Private,37,4,Basic,829517.0
35,Female,High School,12.3,Finance,Engineer,1,Tier 2,Startup,Private,42,2,Advanced,1070258.0
52,Female,PhD,1.9,Tech,Executive,2,Tier 3,Startup,MNC,52,2,Advanced,622099.0
35,Female,Bachelors,36.1,Support,Lead,1,Tier 1,Startup,Private,92,2,Advanced,2800026.0
27,Male,Bachelors,22.1,Finance,Engineer,2,Tier 2,Enterprise,MNC,70,0,Intermediate,1886478.0
33,Male,Bachelors,31.0,Finance,Analyst,5,Tier 3,Mid,MNC,62,2,Intermediate,2625826.0
37,Male,High School,16.1,Operations,Manager,2,Tier 1,Mid,MNC,23,1,Intermediate,1449814.0
38,Male,High School,34.3,Tech,Analyst,4,Tier 2,Enterprise,Private,99,3,Intermediate,2807849.0
44,Male,Bachelors,18.4,HR,Manager,1,Tier 2,Enterprise,Public,86,2,Intermediate,1539954.0
35,Male,High School,21.8,HR,Engineer,1,Tier 2,Enterprise,Public,91,1,Intermediate,1741832.0
28,Male,Masters,18.7,Finance,Lead,2,Tier 2,Startup,Public,99,0,Intermediate,1629599.0
53,Male,Bachelors,27.9,Support,Executive,4,Tier 3,Enterprise,Private,21,3,Advanced,2354665.0
36,Male,Bachelors,21.5,Finance,Manager,4,Tier 1,Startup,Private,64,4,Advanced,1955057.0
38,Female,Bachelors,10.3,Operations,Executive,2,Tier 1,Startup,Private,99,4,Advanced,1062199.0
55,Female,PhD,5.5,Tech,Engineer,3,Tier 3,Mid,Private,59,0,Intermediate,808828.0
26,Male,PhD,23.0,Finance,Engineer,5,Tier 1,Enterprise,Public,21,0,Basic,2203792.0
48,Female,Masters,18.6,Support,Engineer,2,Tier 1,Startup,MNC,51,4,Intermediate,1740664.0
44,Female,Masters,3.6,HR,Lead,4,Tier 1,Startup,Private,20,0,Intermediate,680942.0
35,Male,Bachelors,15.0,Tech,Manager,5,Tier 1,Enterprise,Private,37,4,Advanced,1560897.0
36,Male,Bachelors,19.6,Finance,Executive,2,Tier 2,Startup,Private,83,0,Advanced,1610365.0
54,Male,Masters,31.4,Tech,Analyst,5,Tier 2,Startup,MNC,51,4,Advanced,2793929.0
52,Female,Masters,2.9,Operations,Engineer,3,Tier 2,Startup,Public,28,1,Intermediate,547883.0
56,Female,Bachelors,13.2,HR,Executive,4,Tier 2,Enterprise,Private,74,0,Intermediate,1271247.0
38,Male,Bachelors,31.3,Support,Executive,3,Tier 1,Startup,Public,86,4,Intermediate,2617632.0
49,Female,PhD,24.6,Tech,Lead,3,Tier 1,Mid,Private,43,0,Advanced,2186380.0
40,Female,Masters,11.0,HR,Manager,4,Tier 3,Enterprise,Public,30,4,Intermediate,1250061.0
44,Female,Bachelors,32.1,Finance,Lead,3,Tier 1,Mid,Private,47,4,Intermediate,2638623.0
53,Male,Masters,18.7,Support,Lead,2,Tier 1,Mid,Public,35,3,Intermediate,1675629.0
34,Female,Bachelors,18.9,Support,Executive,2,Tier 2,Mid,Private,31,0,Intermediate,1505777.0
41,Female,Bachelors,37.1,Marketing,Manager,5,Tier 1,Startup,Private,87,1,Advanced,3023960.0
56,Female,Bachelors,36.0,Tech,Manager,2,Tier 1,Startup,Public,23,2,Basic,2768607.0
26,Female,Bachelors,13.6,HR,Manager,2,Tier 1,Mid,Public,94,2,Intermediate,1243169.0
30,Female,High School,5.3,Tech,Engineer,5,Tier 3,Mid,MNC,85,0,Advanced,799373.0
50,Female,Masters,12.4,Finance,Manager,1,Tier 1,Enterprise,MNC,50,4,Intermediate,1258829.0
27,Female,Bachelors,1.2,Finance,Executive,4,Tier 1,Mid,MNC,75,4,Advanced,624873.0
46,Male,Bachelors,0.8,Support,Engineer,2,Tier 2,Startup,MNC,69,1,Advanced,398049.0
52,Male,High School,15.0,Support,Analyst,5,Tier 3,Mid,Public,86,0,Intermediate,1389566.0
43,Female,Bachelors,35.8,HR,Lead,3,Tier 2,Mid,MNC,20,2,Intermediate,2927585.0
23,Male,Masters,33.1,Operations,Manager,3,Tier 1,Enterprise,Private,88,1,Advanced,2745604.0
26,Female,Masters,19.4,Tech,Analyst,2,Tier 1,Mid,Public,58,0,Basic,1642628.0
48,Female,PhD,21.5,Tech,Manager,4,Tier 1,Enterprise,Private,71,0,Intermediate,2042329.0
46,Female,PhD,0.2,Finance,Lead,5,Tier 2,Enterprise,MNC,55,0,Advanced,592940.0
29,Male,Bachelors,8.2,Tech,Executive,5,Tier 2,Mid,MNC,86,3,Intermediate,1055157.0
22,Female,Bachelors,0.9,HR,Executive,5,Tier 1,Mid,MNC,31,1,Basic,559915.0
41,Female,Masters,28.7,Marketing,Lead,5,Tier 2,Startup,Public,80,0,Advanced,2487502.0
44,Male,PhD,5.5,Support,Analyst,5,Tier 2,Startup,Private,99,1,Advanced,953021.0
53,Male,Masters,33.0,Finance,Engineer,4,Tier 3,Enterprise,Private,91,2,Intermediate,2787913.0
32,Female,Masters,24.4,Support,Engineer,5,Tier 2,Enterprise,Public,30,0,Advanced,2184854.0
45,Male,Masters,8.7,Support,Manager,4,Tier 2,Startup,MNC,33,4,Intermediate,1152041.0
32,Male,Bachelors,6.0,Support,Lead,4,Tier 3,Enterprise,MNC,73,0,Intermediate,805995.0
50,Female,Bachelors,23.8,Marketing,Lead,4,Tier 1,Startup,Public,27,0,Basic,2130922.0
47,Female,Masters,34.2,Tech,Engineer,3,Tier 1,Enterprise,Private,52,1,Intermediate,2791021.0
